data,ticker,setor,preco_fechamento,volume,retorno_acumulado
2024-02-20,RENT3,Varejo,69.71,5106545,7.57
2024-02-21,RENT3,Varejo,71.75,2434017,10.72
2024-02-22,RENT3,Varejo,73.92,4635916,14.08
2024-02-23,RENT3,Varejo,71.66,3310485,10.58
2024-02-26,RENT3,Varejo,72.13,1511239,11.31
2024-02-27,RENT3,Varejo,70.38,3548896,8.61
2024-02-28,RENT3,Varejo,71.18,9802142,9.84
2024-02-29,RENT3,Varejo,70.52,4182807,8.83
2024-03-01,RENT3,Varejo,72.53,3176343,11.93
2024-03-04,RENT3,Varejo,70.58,5596610,8.92
2024-03-05,RENT3,Varejo,68.25,3632146,5.32
2024-03-06,RENT3,Varejo,67.46,3630086,4.1
2024-03-07,RENT3,Varejo,66.15,1893973,2.08
2024-03-08,RENT3,Varejo,67.23,3674486,3.75
2024-03-11,RENT3,Varejo,63.91,5486064,-1.38
2024-03-12,RENT3,Varejo,64.2,2152130,-0.93
2024-03-13,RENT3,Varejo,61.91,6664116,-4.46
2024-03-14,RENT3,Varejo,61.2,3122507,-5.55
2024-03-15,RENT3,Varejo,63.26,2097203,-2.37
2024-03-18,RENT3,Varejo,64.36,5383321,-0.68
2024-03-19,RENT3,Varejo,64.15,2832309,-1.01
2024-03-20,RENT3,Varejo,63.6,4779074,-1.86
2024-03-21,RENT3,Varejo,63.45,2825287,-2.08
2024-03-22,RENT3,Varejo,64.2,3172679,-0.93
2024-03-25,RENT3,Varejo,63.51,4184007,-2.0
2024-03-26,RENT3,Varejo,63.83,3780808,-1.5
2024-03-27,RENT3,Varejo,61.07,1205294,-5.75
2024-03-28,RENT3,Varejo,59.81,1866131,-7.7
2024-03-29,RENT3,Varejo,58.64,5202786,-9.5
2024-04-01,RENT3,Varejo,59.78,3060019,-7.75
2024-04-02,RENT3,Varejo,60.69,2515882,-6.34
2024-04-03,RENT3,Varejo,59.35,1657320,-8.4
2024-04-04,RENT3,Varejo,59.09,1905265,-8.81
2024-04-05,RENT3,Varejo,59.54,1189567,-8.11
2024-04-08,RENT3,Varejo,59.11,3107594,-8.79
2024-04-09,RENT3,Varejo,58.83,2423640,-9.21
2024-04-10,RENT3,Varejo,59.37,2016161,-8.39
2024-04-11,RENT3,Varejo,60.04,3159544,-7.34
2024-04-12,RENT3,Varejo,60.57,3921502,-6.53
2024-04-15,RENT3,Varejo,58.86,9309993,-9.16
2024-04-16,RENT3,Varejo,61.49,1535026,-5.11
2024-04-17,RENT3,Varejo,60.21,5836784,-7.08
2024-04-18,RENT3,Varejo,58.33,5317696,-9.98
2024-04-19,RENT3,Varejo,59.16,2214314,-8.71
2024-04-22,RENT3,Varejo,57.34,3618673,-11.51
2024-04-23,RENT3,Varejo,56.96,2600419,-12.09
2024-04-24,RENT3,Varejo,56.51,3587062,-12.79
2024-04-25,RENT3,Varejo,57.19,6952177,-11.74
2024-04-26,RENT3,Varejo,58.38,4425098,-9.91
2024-04-29,RENT3,Varejo,58.67,4215607,-9.46
2024-04-30,RENT3,Varejo,59.2,2636190,-8.64
2024-05-01,RENT3,Varejo,58.49,1556533,-9.75
2024-05-02,RENT3,Varejo,57.67,2945431,-11.01
2024-05-03,RENT3,Varejo,54.86,5976251,-15.34
2024-05-06,RENT3,Varejo,54.49,1523340,-15.91
2024-05-07,RENT3,Varejo,55.42,1928890,-14.48
2024-05-08,RENT3,Varejo,56.48,3482057,-12.84
2024-05-09,RENT3,Varejo,55.91,1998030,-13.72
2024-05-10,RENT3,Varejo,55.74,2199494,-13.99
2024-05-13,RENT3,Varejo,54.94,2645050,-15.21
2024-05-14,RENT3,Varejo,54.31,1651494,-16.19
2024-05-15,RENT3,Varejo,55.18,2008581,-14.84
2024-05-16,RENT3,Varejo,53.97,4646914,-16.71
2024-05-17,RENT3,Varejo,54.27,1700299,-16.25
2024-05-20,RENT3,Varejo,54.98,1470427,-15.15
2024-05-21,RENT3,Varejo,53.85,2385662,-16.9
2024-05-22,RENT3,Varejo,54.25,4713671,-16.29
2024-05-23,RENT3,Varejo,56.56,2962485,-12.72
2024-05-24,RENT3,Varejo,56.03,2591401,-13.54
2024-05-27,RENT3,Varejo,56.32,3342332,-13.08
2024-05-28,RENT3,Varejo,55.94,1365657,-13.67
2024-05-29,RENT3,Varejo,57.25,4186404,-11.65
2024-05-30,RENT3,Varejo,57.81,3959853,-10.78
2024-05-31,RENT3,Varejo,58.19,2664017,-10.2
2024-06-03,RENT3,Varejo,57.25,5405687,-11.65
2024-06-04,RENT3,Varejo,56.32,1860306,-13.08
2024-06-05,RENT3,Varejo,57.67,5745655,-11.01
2024-06-06,RENT3,Varejo,58.16,3531547,-10.25
2024-06-07,RENT3,Varejo,60.61,2762712,-6.46
2024-06-10,RENT3,Varejo,60.31,3236694,-6.93
2024-06-11,RENT3,Varejo,61.26,3098310,-5.46
2024-06-12,RENT3,Varejo,61.56,6017253,-5.01
2024-06-13,RENT3,Varejo,59.93,1908179,-7.51
2024-06-14,RENT3,Varejo,61.0,2232740,-5.86
2024-06-17,RENT3,Varejo,60.56,5488422,-6.54
2024-06-18,RENT3,Varejo,60.5,2427160,-6.64
2024-06-19,RENT3,Varejo,60.14,5128206,-7.18
2024-06-20,RENT3,Varejo,61.36,7646189,-5.31
2024-06-21,RENT3,Varejo,59.37,2674043,-8.38
2024-06-24,RENT3,Varejo,60.78,4595927,-6.2
2024-06-25,RENT3,Varejo,62.79,1836099,-3.11
2024-06-26,RENT3,Varejo,61.49,4767662,-5.11
2024-06-27,RENT3,Varejo,59.69,3611782,-7.88
2024-06-28,RENT3,Varejo,59.66,4141295,-7.93
2024-07-01,RENT3,Varejo,58.97,2367189,-9.0
2024-07-02,RENT3,Varejo,58.15,1424680,-10.26
2024-07-03,RENT3,Varejo,57.9,4204332,-10.65
2024-07-04,RENT3,Varejo,55.5,1165077,-14.35
2024-07-05,RENT3,Varejo,55.47,2789365,-14.39
2024-07-08,RENT3,Varejo,54.71,5233500,-15.57
2024-07-09,RENT3,Varejo,56.2,3598216,-13.27
2024-07-10,RENT3,Varejo,55.16,8659532,-14.87
2024-07-11,RENT3,Varejo,56.5,5457790,-12.81
2024-07-12,RENT3,Varejo,55.32,2357355,-14.63
2024-07-15,RENT3,Varejo,55.79,3313967,-13.91
2024-07-16,RENT3,Varejo,55.76,3192499,-13.95
2024-07-17,RENT3,Varejo,57.34,1482012,-11.51
2024-07-18,RENT3,Varejo,56.48,2042735,-12.83
2024-07-19,RENT3,Varejo,57.67,2469730,-11.01
2024-07-22,RENT3,Varejo,57.51,1181020,-11.25
2024-07-23,RENT3,Varejo,57.02,3347574,-12.01
2024-07-24,RENT3,Varejo,57.6,2886236,-11.11
2024-07-25,RENT3,Varejo,56.74,1416292,-12.44
2024-07-26,RENT3,Varejo,57.29,4001206,-11.59
2024-07-29,RENT3,Varejo,58.65,4675919,-9.5
2024-07-30,RENT3,Varejo,57.89,3661989,-10.67
2024-07-31,RENT3,Varejo,58.69,2780012,-9.43
2024-08-01,RENT3,Varejo,57.77,4393870,-10.85
2024-08-02,RENT3,Varejo,57.83,4593304,-10.76
2024-08-05,RENT3,Varejo,58.11,3812141,-10.32
2024-08-06,RENT3,Varejo,56.36,2164486,-13.02
2024-08-07,RENT3,Varejo,56.8,3753879,-12.35
2024-08-08,RENT3,Varejo,58.36,5943093,-9.95
2024-08-09,RENT3,Varejo,58.48,2425832,-9.75
2024-08-12,RENT3,Varejo,58.87,9332091,-9.16
2024-08-13,RENT3,Varejo,58.53,2513494,-9.68
2024-08-14,RENT3,Varejo,58.78,3322418,-9.29
2024-08-15,RENT3,Varejo,60.83,2335548,-6.13
2024-08-16,RENT3,Varejo,60.15,3655105,-7.17
2024-08-19,RENT3,Varejo,61.03,1368039,-5.82
2024-08-20,RENT3,Varejo,62.46,2487973,-3.61
2024-08-21,RENT3,Varejo,62.27,1893503,-3.91
2024-08-22,RENT3,Varejo,65.14,3497885,0.52
2024-08-23,RENT3,Varejo,63.46,5374755,-2.07
2024-08-26,RENT3,Varejo,64.65,4515394,-0.23
2024-08-27,RENT3,Varejo,63.71,998660,-1.68
2024-08-28,RENT3,Varejo,62.97,9075008,-2.82
2024-08-29,RENT3,Varejo,61.11,3789103,-5.7
2024-08-30,RENT3,Varejo,60.93,2217188,-5.98
2024-09-02,RENT3,Varejo,60.15,3536202,-7.18
2024-09-03,RENT3,Varejo,60.13,3570066,-7.21
2024-09-04,RENT3,Varejo,60.05,2342140,-7.33
2024-09-05,RENT3,Varejo,61.94,3609061,-4.42
2024-09-06,RENT3,Varejo,62.01,2412716,-4.3
2024-09-09,RENT3,Varejo,64.13,2670614,-1.03
2024-09-10,RENT3,Varejo,63.49,2319495,-2.03
2024-09-11,RENT3,Varejo,62.09,1597043,-4.18
2024-09-12,RENT3,Varejo,63.21,3516294,-2.45
2024-09-13,RENT3,Varejo,62.84,4380396,-3.03
2024-09-16,RENT3,Varejo,64.4,4228854,-0.61
2024-09-17,RENT3,Varejo,64.68,4925629,-0.19
2024-09-18,RENT3,Varejo,65.05,3844561,0.38
2024-09-19,RENT3,Varejo,66.16,2504594,2.09
2024-09-20,RENT3,Varejo,66.95,4974482,3.32
2024-09-23,RENT3,Varejo,65.82,1658196,1.57
2024-09-24,RENT3,Varejo,65.15,2083717,0.54
2024-09-25,RENT3,Varejo,65.72,2018570,1.43
2024-09-26,RENT3,Varejo,66.27,5609813,2.27
2024-09-27,RENT3,Varejo,66.38,5237706,2.44
2024-09-30,RENT3,Varejo,66.55,4170942,2.7
2024-10-01,RENT3,Varejo,67.53,5587066,4.21
2024-10-02,RENT3,Varejo,68.71,2106121,6.03
2024-10-03,RENT3,Varejo,69.28,3891470,6.92
2024-10-04,RENT3,Varejo,69.72,3070689,7.59
2024-10-07,RENT3,Varejo,67.29,4992468,3.84
2024-10-08,RENT3,Varejo,64.83,3086004,0.05
2024-10-09,RENT3,Varejo,65.66,2696670,1.33
2024-10-10,RENT3,Varejo,66.35,4284242,2.4
2024-10-11,RENT3,Varejo,66.59,5066113,2.76
2024-10-14,RENT3,Varejo,65.92,2340388,1.73
2024-10-15,RENT3,Varejo,65.26,3170697,0.71
2024-10-16,RENT3,Varejo,66.84,1925660,3.15
2024-10-17,RENT3,Varejo,67.34,937497,3.92
2024-10-18,RENT3,Varejo,66.95,3613653,3.32
2024-10-21,RENT3,Varejo,70.8,4432404,9.26
2024-10-22,RENT3,Varejo,71.03,3726698,9.61
2024-10-23,RENT3,Varejo,72.53,1233318,11.92
2024-10-24,RENT3,Varejo,72.75,2743034,12.27
2024-10-25,RENT3,Varejo,72.55,1078224,11.95
2024-10-28,RENT3,Varejo,72.45,6484015,11.81
2024-10-29,RENT3,Varejo,73.1,1899255,12.8
2024-10-30,RENT3,Varejo,73.11,6123851,12.82
2024-10-31,RENT3,Varejo,72.67,5245781,12.14
2024-11-01,RENT3,Varejo,70.27,2083802,8.45
2024-11-04,RENT3,Varejo,69.9,1855393,7.87
2024-11-05,RENT3,Varejo,72.55,3894925,11.96
2024-11-06,RENT3,Varejo,70.84,2143258,9.33
2024-11-07,RENT3,Varejo,71.13,3440895,9.76
2024-11-08,RENT3,Varejo,71.07,2567867,9.68
2024-11-11,RENT3,Varejo,69.98,1341663,7.99
2024-11-12,RENT3,Varejo,69.11,1071709,6.66
2024-11-13,RENT3,Varejo,69.03,3661348,6.53
2024-11-14,RENT3,Varejo,67.78,2468746,4.6
2024-11-15,RENT3,Varejo,66.29,2479221,2.31
2024-11-18,RENT3,Varejo,66.63,4629372,2.82
2024-11-19,RENT3,Varejo,66.68,5877964,2.9
2024-11-20,RENT3,Varejo,66.87,2852560,3.19
2024-11-21,RENT3,Varejo,67.27,2757129,3.82
2024-11-22,RENT3,Varejo,68.81,4197801,6.19
2024-11-25,RENT3,Varejo,70.02,1658679,8.06
2024-11-26,RENT3,Varejo,70.85,3654889,9.33
2024-11-27,RENT3,Varejo,68.83,4307821,6.22
2024-11-28,RENT3,Varejo,68.09,4593326,5.08
2024-11-29,RENT3,Varejo,67.05,1241242,3.46
2024-12-02,RENT3,Varejo,67.18,2234040,3.67
2024-12-03,RENT3,Varejo,67.05,2107195,3.47
2024-12-04,RENT3,Varejo,69.56,3436429,7.34
2024-12-05,RENT3,Varejo,69.18,4157282,6.76
2024-12-06,RENT3,Varejo,69.4,6909136,7.1
2024-12-09,RENT3,Varejo,68.51,2552330,5.72
2024-12-10,RENT3,Varejo,68.74,2549005,6.08
2024-12-11,RENT3,Varejo,68.73,5808517,6.07
2024-12-12,RENT3,Varejo,69.71,3791561,7.58
2024-12-13,RENT3,Varejo,68.37,6161468,5.51
2024-12-16,RENT3,Varejo,66.16,3776710,2.1
2024-12-17,RENT3,Varejo,64.82,1832958,0.03
2024-12-18,RENT3,Varejo,66.64,1678541,2.84
2024-12-19,RENT3,Varejo,66.5,1504910,2.62
2024-12-20,RENT3,Varejo,64.13,4551766,-1.03
2024-12-23,RENT3,Varejo,63.73,5922672,-1.65
2024-12-24,RENT3,Varejo,63.69,8241402,-1.71
2024-12-25,RENT3,Varejo,63.48,4983049,-2.04
2024-12-26,RENT3,Varejo,62.07,5846883,-4.21
2024-12-27,RENT3,Varejo,61.46,2446066,-5.16
2024-12-30,RENT3,Varejo,62.11,1833600,-4.16
2024-12-31,RENT3,Varejo,60.94,5000455,-5.96
2024-01-02,WEGE3,Indústria,38.5,1182923,0.0
2024-01-03,WEGE3,Indústria,38.0,9399573,-1.29
2024-01-04,WEGE3,Indústria,38.53,2202399,0.08
2024-01-05,WEGE3,Indústria,40.06,3265904,4.06
2024-01-08,WEGE3,Indústria,40.53,3326507,5.28
2024-01-09,WEGE3,Indústria,40.77,8872126,5.91
2024-01-10,WEGE3,Indústria,42.02,3128105,9.14
2024-01-11,WEGE3,Indústria,42.74,7233645,11.01
2024-01-12,WEGE3,Indústria,42.75,4006240,11.05
2024-01-15,WEGE3,Indústria,43.49,2020908,12.97
2024-01-16,WEGE3,Indústria,42.67,3496782,10.82
2024-01-17,WEGE3,Indústria,42.57,3080941,10.56
2024-01-18,WEGE3,Indústria,42.7,1901140,10.9
2024-01-19,WEGE3,Indústria,41.81,3909270,8.6
2024-01-22,WEGE3,Indústria,40.8,3305344,5.97
2024-01-23,WEGE3,Indústria,40.8,4317602,5.97
2024-01-24,WEGE3,Indústria,40.0,3600835,3.89
2024-01-25,WEGE3,Indústria,39.96,2360652,3.79
2024-01-26,WEGE3,Indústria,39.29,4800194,2.06
2024-01-29,WEGE3,Indústria,39.04,2392383,1.4
2024-01-30,WEGE3,Indústria,39.75,693956,3.25
2024-01-31,WEGE3,Indústria,39.49,3486212,2.57
2024-02-01,WEGE3,Indústria,39.41,2478001,2.35
2024-02-02,WEGE3,Indústria,38.78,3957271,0.74
2024-02-05,WEGE3,Indústria,39.26,8881098,1.96
2024-02-06,WEGE3,Indústria,38.83,9010218,0.85
2024-02-07,WEGE3,Indústria,38.62,3009963,0.31
2024-02-08,WEGE3,Indústria,39.03,2162428,1.38
2024-02-09,WEGE3,Indústria,38.43,4379046,-0.19
2024-02-12,WEGE3,Indústria,38.95,2716587,1.16
2024-02-13,WEGE3,Indústria,38.94,3976403,1.13
2024-02-14,WEGE3,Indústria,39.61,2349162,2.89
2024-02-15,WEGE3,Indústria,38.86,3705564,0.94
2024-02-16,WEGE3,Indústria,38.51,2178207,0.03
2024-02-19,WEGE3,Indústria,38.91,5909824,1.06
2024-02-20,WEGE3,Indústria,37.96,2433913,-1.4
2024-02-21,WEGE3,Indústria,37.67,4549606,-2.16
2024-02-22,WEGE3,Indústria,37.18,1736906,-3.42
2024-02-23,WEGE3,Indústria,35.87,4831110,-6.82
2024-02-26,WEGE3,Indústria,36.12,2016367,-6.19
2024-02-27,WEGE3,Indústria,36.4,3725040,-5.46
2024-02-28,WEGE3,Indústria,36.7,5452585,-4.66
2024-02-29,WEGE3,Indústria,36.58,2957954,-4.99
2024-03-01,WEGE3,Indústria,36.6,1954053,-4.93
2024-03-04,WEGE3,Indústria,35.71,4190816,-7.24
2024-03-05,WEGE3,Indústria,35.43,2146843,-7.98
2024-03-06,WEGE3,Indústria,35.46,2670769,-7.9
2024-03-07,WEGE3,Indústria,36.0,3733031,-6.5
2024-03-08,WEGE3,Indústria,36.33,6454822,-5.64
2024-03-11,WEGE3,Indústria,35.26,3312708,-8.43
2024-03-12,WEGE3,Indústria,35.2,3306592,-8.56
2024-03-13,WEGE3,Indústria,34.86,4726787,-9.44
2024-03-14,WEGE3,Indústria,34.52,3352396,-10.34
2024-03-15,WEGE3,Indústria,35.32,4491804,-8.26
2024-03-18,WEGE3,Indústria,35.65,5605544,-7.4
2024-03-19,WEGE3,Indústria,35.64,2774917,-7.43
2024-03-20,WEGE3,Indústria,35.53,635708,-7.72
2024-03-21,WEGE3,Indústria,35.95,2171733,-6.61
2024-03-22,WEGE3,Indústria,35.65,5982451,-7.42
2024-03-25,WEGE3,Indústria,36.87,3214291,-4.23
2024-03-26,WEGE3,Indústria,36.86,2759154,-4.25
2024-03-27,WEGE3,Indústria,37.24,5858431,-3.28
2024-03-28,WEGE3,Indústria,37.37,3107526,-2.93
2024-03-29,WEGE3,Indústria,37.27,1148231,-3.19
2024-04-01,WEGE3,Indústria,37.63,1540086,-2.27
2024-04-02,WEGE3,Indústria,38.77,4030189,0.71
2024-04-03,WEGE3,Indústria,38.89,3161491,1.01
2024-04-04,WEGE3,Indústria,39.86,6765374,3.53
2024-04-05,WEGE3,Indústria,40.59,2265635,5.43
2024-04-08,WEGE3,Indústria,39.85,2800335,3.52
2024-04-09,WEGE3,Indústria,40.41,2100631,4.96
2024-04-10,WEGE3,Indústria,41.11,2519832,6.77
2024-04-11,WEGE3,Indústria,41.2,1269391,7.0
2024-04-12,WEGE3,Indústria,42.06,2695670,9.24
2024-04-15,WEGE3,Indústria,40.84,3185327,6.07
2024-04-16,WEGE3,Indústria,41.96,3053608,8.99
2024-04-17,WEGE3,Indústria,41.43,9576058,7.62
2024-04-18,WEGE3,Indústria,40.57,8176234,5.38
2024-04-19,WEGE3,Indústria,39.82,2245750,3.42
2024-04-22,WEGE3,Indústria,39.38,1176473,2.27
2024-04-23,WEGE3,Indústria,38.99,3110829,1.27
2024-04-24,WEGE3,Indústria,39.25,3946166,1.95
2024-04-25,WEGE3,Indústria,39.93,2126010,3.71
2024-04-26,WEGE3,Indústria,39.35,2179295,2.2
2024-04-29,WEGE3,Indústria,39.37,7212148,2.27
2024-04-30,WEGE3,Indústria,39.13,2874025,1.63
2024-05-01,WEGE3,Indústria,39.49,4552217,2.57
2024-05-02,WEGE3,Indústria,39.79,2053070,3.34
2024-05-03,WEGE3,Indústria,39.89,3177260,3.6
2024-05-06,WEGE3,Indústria,39.76,2763008,3.27
2024-05-07,WEGE3,Indústria,40.22,2332178,4.47
2024-05-08,WEGE3,Indústria,41.37,5824887,7.45
2024-05-09,WEGE3,Indústria,40.44,1632399,5.04
2024-05-10,WEGE3,Indústria,40.45,3798164,5.06
2024-05-13,WEGE3,Indústria,40.17,2737181,4.34
2024-05-14,WEGE3,Indústria,39.82,4022492,3.42
2024-05-15,WEGE3,Indústria,39.48,2755781,2.54
2024-05-16,WEGE3,Indústria,40.34,5043427,4.78
2024-05-17,WEGE3,Indústria,39.69,2043447,3.1
2024-05-20,WEGE3,Indústria,39.52,5831452,2.65
2024-05-21,WEGE3,Indústria,39.08,3222276,1.51
2024-05-22,WEGE3,Indústria,38.64,1682428,0.37
2024-05-23,WEGE3,Indústria,38.18,4593292,-0.84
2024-05-24,WEGE3,Indústria,37.95,2959630,-1.44
2024-05-27,WEGE3,Indústria,37.95,1391761,-1.44
2024-05-28,WEGE3,Indústria,38.17,3860217,-0.86
2024-05-29,WEGE3,Indústria,39.43,5407502,2.4
2024-05-30,WEGE3,Indústria,39.38,6206252,2.29
2024-05-31,WEGE3,Indústria,39.68,2705572,3.06
2024-06-03,WEGE3,Indústria,39.47,3515382,2.52
2024-06-04,WEGE3,Indústria,38.26,3352671,-0.62
2024-06-05,WEGE3,Indústria,38.17,6885314,-0.85
2024-06-06,WEGE3,Indústria,38.04,2179826,-1.21
2024-06-07,WEGE3,Indústria,38.99,2591300,1.29
2024-06-10,WEGE3,Indústria,39.44,2153575,2.44
2024-06-11,WEGE3,Indústria,39.51,1583938,2.63
2024-06-12,WEGE3,Indústria,39.26,3700185,1.97
2024-06-13,WEGE3,Indústria,38.77,7280056,0.7
2024-06-14,WEGE3,Indústria,39.38,2960171,2.28
2024-06-17,WEGE3,Indústria,39.26,2103370,1.98
2024-06-18,WEGE3,Indústria,39.54,3589163,2.71
2024-06-19,WEGE3,Indústria,39.02,4388767,1.35
2024-06-20,WEGE3,Indústria,39.63,3023175,2.94
2024-06-21,WEGE3,Indústria,39.32,6594639,2.14
2024-06-24,WEGE3,Indústria,39.7,2177785,3.11
2024-06-25,WEGE3,Indústria,41.31,2832060,7.3
2024-06-26,WEGE3,Indústria,40.86,3790444,6.14
2024-06-27,WEGE3,Indústria,41.42,3978764,7.58
2024-06-28,WEGE3,Indústria,41.31,3347130,7.29
2024-07-01,WEGE3,Indústria,40.76,1725090,5.88
2024-07-02,WEGE3,Indústria,40.3,10522282,4.67
2024-07-03,WEGE3,Indústria,40.97,2905206,6.42
2024-07-04,WEGE3,Indústria,39.9,3454311,3.64
2024-07-05,WEGE3,Indústria,40.08,4449848,4.11
2024-07-08,WEGE3,Indústria,39.43,2377945,2.41
2024-07-09,WEGE3,Indústria,40.25,3363400,4.55
2024-07-10,WEGE3,Indústria,39.93,2330060,3.71
2024-07-11,WEGE3,Indústria,40.4,4023953,4.93
2024-07-12,WEGE3,Indústria,40.78,2847604,5.93
2024-07-15,WEGE3,Indústria,40.83,3739114,6.06
2024-07-16,WEGE3,Indústria,40.85,1937155,6.09
2024-07-17,WEGE3,Indústria,41.94,2159833,8.93
2024-07-18,WEGE3,Indústria,41.29,1651888,7.24
2024-07-19,WEGE3,Indústria,42.2,2291540,9.61
2024-07-22,WEGE3,Indústria,41.7,902783,8.32
2024-07-23,WEGE3,Indústria,41.61,2803698,8.07
2024-07-24,WEGE3,Indústria,41.86,2502697,8.73
2024-07-25,WEGE3,Indústria,40.93,3525227,6.31
2024-07-26,WEGE3,Indústria,40.93,3342748,6.3
2024-07-29,WEGE3,Indústria,40.73,6128986,5.79
2024-07-30,WEGE3,Indústria,41.4,11960918,7.53
2024-07-31,WEGE3,Indústria,41.06,5773387,6.64
2024-08-01,WEGE3,Indústria,40.78,2606310,5.92
2024-08-02,WEGE3,Indústria,40.82,2554340,6.02
2024-08-05,WEGE3,Indústria,41.46,5047136,7.69
2024-08-06,WEGE3,Indústria,40.91,1408911,6.25
2024-08-07,WEGE3,Indústria,42.04,2792362,9.19
2024-08-08,WEGE3,Indústria,41.79,2902037,8.54
2024-08-09,WEGE3,Indústria,42.27,4377838,9.78
2024-08-12,WEGE3,Indústria,42.53,4443412,10.47
2024-08-13,WEGE3,Indústria,42.09,2252879,9.32
2024-08-14,WEGE3,Indústria,43.29,2657280,12.44
2024-08-15,WEGE3,Indústria,43.65,4083855,13.38
2024-08-16,WEGE3,Indústria,44.06,2192470,14.44
2024-08-19,WEGE3,Indústria,44.41,5974788,15.35
2024-08-20,WEGE3,Indústria,45.0,4433002,16.88
2024-08-21,WEGE3,Indústria,45.2,3561722,17.41
2024-08-22,WEGE3,Indústria,45.59,3974741,18.43
2024-08-23,WEGE3,Indústria,45.71,2588410,18.74
2024-08-26,WEGE3,Indústria,45.67,2390120,18.62
2024-08-27,WEGE3,Indústria,44.6,2643564,15.84
2024-08-28,WEGE3,Indústria,44.07,4197431,14.46
2024-08-29,WEGE3,Indústria,44.65,3614656,15.97
2024-08-30,WEGE3,Indústria,45.17,2646220,17.32
2024-09-02,WEGE3,Indústria,45.17,4755397,17.33
2024-09-03,WEGE3,Indústria,45.37,2996713,17.84
2024-09-04,WEGE3,Indústria,46.39,2311355,20.48
2024-09-05,WEGE3,Indústria,46.5,3712331,20.78
2024-09-06,WEGE3,Indústria,46.38,1969884,20.46
2024-09-09,WEGE3,Indústria,47.17,1406181,22.51
2024-09-10,WEGE3,Indústria,48.24,3260684,25.31
2024-09-11,WEGE3,Indústria,47.8,2353215,24.16
2024-09-12,WEGE3,Indústria,47.34,2878911,22.95
2024-09-13,WEGE3,Indústria,49.1,2016015,27.54
2024-09-16,WEGE3,Indústria,48.71,5983199,26.52
2024-09-17,WEGE3,Indústria,50.11,2348420,30.15
2024-09-18,WEGE3,Indústria,50.23,2633963,30.47
2024-09-19,WEGE3,Indústria,50.11,3948876,30.17
2024-09-20,WEGE3,Indústria,51.1,1642438,32.72
2024-09-23,WEGE3,Indústria,50.15,1582830,30.26
2024-09-24,WEGE3,Indústria,49.2,3954941,27.8
2024-09-25,WEGE3,Indústria,49.9,2616965,29.62
2024-09-26,WEGE3,Indústria,49.99,2082859,29.84
2024-09-27,WEGE3,Indústria,49.5,4420160,28.58
2024-09-30,WEGE3,Indústria,49.58,2178264,28.79
2024-10-01,WEGE3,Indústria,51.07,2849755,32.64
2024-10-02,WEGE3,Indústria,50.89,2088454,32.19
2024-10-03,WEGE3,Indústria,50.45,3804589,31.04
2024-10-04,WEGE3,Indústria,50.61,6363175,31.44
2024-10-07,WEGE3,Indústria,49.55,1289132,28.69
2024-10-08,WEGE3,Indústria,49.67,3458442,29.03
2024-10-09,WEGE3,Indústria,49.57,5016756,28.75
2024-10-10,WEGE3,Indústria,51.41,2647856,33.53
2024-10-11,WEGE3,Indústria,51.72,1857011,34.33
2024-10-14,WEGE3,Indústria,51.31,4034858,33.27
2024-10-15,WEGE3,Indústria,50.62,5394156,31.47
2024-10-16,WEGE3,Indústria,50.35,5102601,30.77
2024-10-17,WEGE3,Indústria,50.81,3925305,31.98
2024-10-18,WEGE3,Indústria,51.4,3433040,33.5
2024-10-21,WEGE3,Indústria,54.12,2085446,40.57
2024-10-22,WEGE3,Indústria,53.02,5038517,37.72
2024-10-23,WEGE3,Indústria,53.08,4901140,37.86
2024-10-24,WEGE3,Indústria,54.29,1850508,41.01
2024-10-25,WEGE3,Indústria,54.22,3922500,40.84
2024-10-28,WEGE3,Indústria,54.2,4530812,40.77
2024-10-29,WEGE3,Indústria,54.0,5081194,40.27
2024-10-30,WEGE3,Indústria,53.99,3148715,40.23
2024-10-31,WEGE3,Indústria,54.44,2129113,41.4
2024-11-01,WEGE3,Indústria,54.61,2543220,41.85
2024-11-04,WEGE3,Indústria,55.34,1975584,43.73
2024-11-05,WEGE3,Indústria,57.88,3186614,50.33
2024-11-06,WEGE3,Indústria,55.95,2889393,45.32
2024-11-07,WEGE3,Indústria,55.98,9554456,45.41
2024-11-08,WEGE3,Indústria,55.51,5113213,44.18
2024-11-11,WEGE3,Indústria,55.93,5308256,45.28
2024-11-12,WEGE3,Indústria,56.3,4137805,46.24
2024-11-13,WEGE3,Indústria,55.95,2720540,45.34
2024-11-14,WEGE3,Indústria,54.91,2848505,42.63
2024-11-15,WEGE3,Indústria,53.57,2981882,39.14
2024-11-18,WEGE3,Indústria,53.32,3591629,38.5
2024-11-19,WEGE3,Indústria,52.21,3971223,35.61
2024-11-20,WEGE3,Indústria,52.23,3270175,35.67
2024-11-21,WEGE3,Indústria,52.47,2826926,36.28
2024-11-22,WEGE3,Indústria,52.36,2428883,36.01
2024-11-25,WEGE3,Indústria,53.45,1629323,38.84
2024-11-26,WEGE3,Indústria,53.63,6210112,39.3
2024-11-27,WEGE3,Indústria,52.47,9847860,36.29
2024-11-28,WEGE3,Indústria,51.8,5954563,34.55
2024-11-29,WEGE3,Indústria,51.98,1741865,35.02
2024-12-02,WEGE3,Indústria,53.3,4845244,38.43
2024-12-03,WEGE3,Indústria,52.5,5454154,36.36
